exam_category,exam_type,quiz_id,quiz_title,most_vote,correct,A,B,C,D,E,F,G,H,I
examtopics,CLF-01,652,회사의 보안 팀은 모든 Amazon EC2 워크로드가 승인 된 AMIS (Amazon Machine 이미지)를 사용하도록 요구합니다. AWS 서비스는 EC2 인스턴스가 승인 된 AMI를 사용하고 있는지 확인하기 위해 어떤 AWS 서비스를 사용해야합니까?,C,C,아마존 클라우드 워치,아마존 검사관,AWS 구성,AWS 신뢰할 수있는 고문,,,,,
examtopics,CLF-01,653,다음 중 AWS 클라우드 사용의 이점은 무엇입니까?(2 개 선택.),CE,CE,100% 결함 허용 오류,기본 인프라에 대한 총 제어,IT 자원의 빠른 프로비저닝,모든 응용 프로그램 코딩 아웃소싱,전 세계적으로 빠르게 갈 수있는 능력,,,,
examtopics,CLF-01,654,Amazon Elastic Compute Cloud (Amazon EC2) 인스턴스를 실행하는 다음 보안 관련 측면 중 AWS의 책임은 무엇입니까?,B,B,개인 키의 보안,하이퍼 바이저 소프트웨어 업데이트,인스턴스에서 실행되는 소프트웨어에 대한 보안 업데이트,인스턴스 액세스를 제어하는 정책,,,,,
examtopics,CLF-01,655,"여러 AWS 서비스의 보안 경고 및 결과를 어떤 AWS 서비스 집계, 조직 및 우선 순위?",D,D,아마존 형사,아마존 검사관,아마존 마키,AWS 보안 허브,,,,,
examtopics,CLF-01,656,개발자는 AWS 계정을 가지고 있으며 다른 계정의 테스트 데이터베이스에 액세스해야합니다. 개발자가 테스트 데이터베이스에 액세스하는 데 사용할 수있는 AWS 서비스 또는 기능은 무엇입니까?,C,C,아마존 마키,보안 그룹,IAM 역할,AWS 신뢰할 수있는 고문,,,,,
examtopics,CLF-01,657,Amazon Elastic Container Service (Amazon ECS)를 사용하여 모 놀리 식 아키텍처를 마이크로 서비스로 분해하는 것이 예입니다.,A,A,느슨하게 결합 된 아키텍처.,엄격하게 결합 된 아키텍처.,무국적 아키텍처.,상태의 건축.,,,,,
examtopics,CLF-01,658,다음 중 AWS 관리 서비스를 사용하는 이점은 무엇입니까?,A,B,회사의 IT 직원에 대한 운영 오버 헤드 감소,금융 팀이 예측할 수있는 고정 비용 증가,백업 전략이 필요합니다,준수 표준을 따라야 할 필요성의 제거,,,,,
examtopics,CLF-01,659,서브넷 수준에서 보안 계층을 제공하는 VPC 구성 요소는 무엇입니까?,B,A,보안 그룹,네트워크 ACL,Nat 게이트웨이,경로 테이블,,,,,
examtopics,CLF-01,660,컨버터블 예약 인스턴스에 사용할 수 있지만 표준 예약 인스턴스에는 어떤 이점이 있습니까?,B,C,인스턴스는 다른 인스턴스 크기의 인스턴스에 대해 교환 할 수 있습니다.,인스턴스는 다른 인스턴스 패밀리의 경우에 교환 할 수 있습니다.,인스턴스는 다른 가용성 영역으로 변경 될 수 있습니다.,인스턴스는 다른 AWS 영역으로 변경할 수 있습니다.,,,,,
examtopics,CLF-01,661,다음 중 사용자가 프로그래밍 방식으로 AWS 서비스의 힘을 활용할 수있는 것은 무엇입니까?,A,D,AWS 명령 줄 인터페이스 (AWS CLI),AWS 신뢰할 수있는 고문,AWS CodeDeploy,AWS 관리 콘솔,,,,,
examtopics,CLF-01,662,AWS Command Line Interface (AWS CLI)를 사용하여 명령을 실행하는 데 필요한 보안 자격 증명은 무엇입니까?,A,A,액세스 키 ID 및 비밀 액세스 키,AWS 루트 사용자 이메일 및 비밀번호,Amazon Elastic Compute Cloud (Amazon EC2) 키 쌍,AWS Identity and Access Management (IAM) 사용자 이름 및 비밀번호,,,,,
examtopics,CLF-01,663,VPC 트래픽을 제어 할 수있는 AWS 서비스 또는 기능은 무엇입니까?(2 개 선택.),AD,AB,보안 그룹,AWS Direct Connect,Amazon Guardduty,네트워크 ACL,아마존 연결,,,,
examtopics,CLF-01,664,"웹 개발자는 Amazon VPC, Elastic Load Balancing 및 Auto Scaling과 같은 AWS 네트워킹 서비스에 대한 지식이 제한되어 있지만 사용 가능한 웹 애플리케이션을 호스팅하려고합니다. AWS 서비스는 자동으로 배포를 처리하고 개발자의 복잡성을 줄일 수 있습니까?",C,C,AWS CodeDeploy,AWS 리소스 액세스 관리자,AWS 탄성 콩나무,AWS CloudFormation,,,,,
examtopics,CLF-01,665,회사는 공개 인터넷을 넘지 않고 트래픽을 VPC로 직접 그리고 개인적으로 라우팅하려고합니다. 어떤 연결 옵션 이이 기능을 제공합니까?,BA,D,AWS VPN,AWS Direct Connect,VPC NAT 게이트웨이,VPC 인터넷 게이트웨이,,,,,
examtopics,CLF-01,666,회사는 새로운 비즈니스 라인을위한 애플리케이션을 구축하려고합니다. AWS의 잘 아키텍처 프레임 워크에 대한 설명은 어떤 설계 원칙을 구현해야합니까?(2 개 선택.),CEDE,DE,여러 AWS 계정을 단일 계정으로 통합합니다.,AWS 클라우드에서 하드웨어를 구매하고 호스트하십시오.,AWS 클라우드 아키텍처를 해체하여 모 놀리 식 배포를 분해합니다.,온 프레미스 네트워크 하드웨어를 VPC로 이동하십시오.,AWS 클라우드 디자인에 탄력성을 설계하십시오.,,,,
examtopics,CLF-01,667,클라우드 실무자는 잠재적 비용 절감에 대한 권장 사항을 제공하기 위해 Amazon EC2 인스턴스 성능 및 사용을 분석하고 있습니다.이 분석은 어떤 클라우드 개념을 보여 주나요?,B,B,자동 스케일링,권리화,로드 밸런싱,고 가용성,,,,,
examtopics,CLF-01,668,회사가 공개적으로 사용할 수있는 Amazon S3 버킷이 있는지 확인하는 데 도움이 될 수있는 AWS 서비스 또는 기능은 무엇입니까?,CB,C,AWS 서비스 건강 대시 보드,아마존 클라우드 워치 로그,AWS 신뢰할 수있는 고문,AWS 서비스 카탈로그,,,,,
examtopics,CLF-01,669,회사의 새로 출시 된 애플리케이션이 매우 빠르게 인기를 얻고 있습니다.고객 서비스를 개선하기 위해 회사는 회사의 지원 직원이받는 통화의 양을 관리하기 위해 전화 번호를 설정하려고합니다.이 요구 사항을 충족하는 데 AWS 서비스가 사용되어야합니까?,A,A,아마존 연결,아마존 클라우드 프론트,Amazon DirectConnect,AWS 신뢰할 수있는 고문,,,,,
examtopics,CLF-01,670,AWS Management Console에 로그인하는 데 사용 된 자격 증명은 보안 모범 사례를 충족합니까?(2 개 선택.),BE,BE,액세스 키,다단계 인증,X.509 인증서,비밀 키,사용자 이름과 비밀번호,,,,
examtopics,CLF-01,671,다음 중 AWS에 대한 보안을 향상시키는 방법은 무엇입니까?(2 개 선택.),DE,DE,AWS 아티팩트 사용,모든 IAM 역할에 가장 광범위한 권한 부여,AWS Cloud9로 응용 프로그램 코드를 실행합니다,Amazon Cognito와 함께 MFA (Multi-Factor Authentication) 활성화,AWS Trusted Advisor Security Checks 사용,,,,
examtopics,CLF-01,672,온-프레미스 애플리케이션이 AWS 클라우드 기반 스토리지에 연결하는 데 도움이되는 AWS 서비스 또는 리소스는 어떤 AWS 클라우드 기반 스토리지에 연결하고 낮은 장기 액세스를 위해 로컬로 데이터를 캐시합니까?,B,B,AWS Direct Connect,AWS 스토리지 게이트웨이,아마존 S3,AWS 눈덩이 가장자리,,,,,
examtopics,CLF-01,673,배치 워크로드는 Amazon EC2 인스턴스에서 마무리하는 데 5 시간이 걸립니다.처리 할 데이터의 양은 매월 복식하고 처리 시간은 비례 적입니다.이 일관되게 증가하는 수요를 해결하기위한 최고의 클라우드 아키텍처는 무엇입니까?,C,C,더 큰 EC2 인스턴스 크기로 응용 프로그램을 실행하십시오.,배치 요구 사항과 더 잘 일치하는 EC2 인스턴스 패밀리로 전환하십시오.,여러 EC2 인스턴스에 응용 프로그램을 배포하고 워크로드를 병렬로 실행하십시오.,베어 메탈 EC2 인스턴스에서 응용 프로그램을 실행하십시오.,,,,,
examtopics,CLF-01,674,회사는 여러 데이터 소스에서 응용 프로그램 데이터를 연결하는 서버리스 아키텍처를 구축하고 있습니다.회사는 추가 코드가 필요하지 않은 솔루션이 필요합니다. 어떤 AWS 서비스가 이러한 요구 사항을 충족합니까?,DA,B,AWS Lambda,Amazon Simple Queue Service (Amazon Sqs),아마존 클라우드 워치,아마존 이벤트 브리지,,,,,
examtopics,CLF-01,675,사용자 정의 지출 임계 값을 초과하면 어떤 AWS 클라우드 서비스가 고객에게 알림을 보낼 수 있습니까?,A,A,AWS 예산,AWS 비용 탐색기,AWS 비용 할당 태그,AWS 조직,,,,,
examtopics,CLF-01,676,회사는 배포 전에 인프라 용량을 추측 할 필요가 없도록하려고합니다.회사는 또한 회사가 자원을 사용함에 따라 클라우드 리소스에 예산을 지출하려고합니다. AWS 클라우드의 장점은 회사의 요구 사항과 일치합니까?,DA,A,신뢰할 수 있음,글로벌 도달 범위,규모의 경제,유료 요금,,,,,
examtopics,CLF-01,677,AWS 클라우드 컴퓨팅은 비즈니스가 비용을 줄이는 데 어떻게 도움이됩니까?(2 개 선택.),BE,CD,AWS는 모든 AWS 지역에서 서비스에 대해 동일한 가격을 청구합니다.,AWS를 사용하면 용량을 주문형으로 조정할 수 있습니다.,AWS는 1 주 이상 유휴 상태로 유지되는 Amazon EC2 인스턴스 할인을 제공합니다.,AWS는 AWS 클라우드에서 인터넷으로 전송 된 데이터에 대해 요금을 청구하지 않습니다.,AWS는 온-프레미스 데이터 센터 구축 및 유지 비용의 많은 비용을 제거합니다.,,,,
examtopics,CLF-01,678,회사는 AWS가 잘 아키고있는 검토 중에 고위험 네트워크 보안 문제를 확인했습니다.회사는 회사가 모든 VPC에 필수 네트워크 보호를 배포하는 데 사용할 수있는 관리 된 솔루션이 필요합니다. AWS 서비스 또는 기능이 이러한 요구 사항을 충족하는 것은 무엇입니까?,C,A,보안 그룹,네트워크 ACL,AWS 네트워크 방화벽,Amazon VPC 네트워크 액세스 분석기,,,,,
examtopics,CLF-01,679,사용자가 통합 청구를 설정할 수있는 AWS 서비스 또는 기능은 무엇입니까?,B,B,AWS 청구 관리 콘솔,AWS 조직,AWS 비용 및 사용 보고서,시스템 관리자였습니다,,,,,
examtopics,CLF-01,680,휴식시 데이터를 암호화하는 데 어떤 AWS 서비스를 사용할 수 있습니까?,D,D,Amazon Guardduty,AWS 방패,AWS 보안 허브,AWS 키 관리 서비스 (AWS KMS),,,,,
examtopics,CLF-01,681,AWS 계정 루트 사용자 액세스 키에 대한 IAM 모범 사례는 무엇입니까?,A,A,가능한 경우 모든 루트 사용자 액세스 키를 삭제하십시오.,루트 사용자 자격 증명을 사용하여 AWS에 저장된 민감한 정보에 액세스하십시오.,시스템 관리자 그룹이 일일 액세스에 루트 사용자 자격 증명을 사용하도록 허용하십시오.,루트 사용자 자격 증명을 사용하여 생산 데이터베이스 인스턴스에 액세스하십시오.,,,,,
examtopics,CLF-01,682,회사는 온 프레미스 데이터 센터에서만 워크로드를 실행할 수있는 성능 및 규제 요구 사항이 있습니다. 회사는 어떤 서비스 또는 리소스를 사용해야합니까?(2 개 선택.),CDBC,BC,아마존 핀 포인트,아마존 작업 링크,AWS 전초 기지,AWS 눈덩이 가장자리,AWS AppSync,,,,
examtopics,CLF-01,683,AWS 클라우드의 탄력성은 다음 중 어느 것을 의미합니까?(2 개 선택.),BE,BE,Amazon EC2 인스턴스를 얼마나 빨리 다시 시작할 수 있는지,수요 교대로 자원을 권리화하는 능력,Amazon EC2 인스턴스가 사용할 수있는 최대 RAM 양,지불금 청구 모델,자원이 필요할 때 얼마나 쉽게 생산할 수 있는지,,,,
examtopics,CLF-01,684,어떤 AWS 서비스가 사용자에게 머신 러닝 통찰력을 포함하는 대화식 비즈니스 인텔리전스 대시 보드를 구축 할 수있는 기능을 제공합니까?,C,D,아마존 아테나,아마존 켄드라,아마존 Quicksight,아마존 레드 시프트,,,,,
examtopics,CLF-01,685,회사는 관계형 데이터베이스에 대한 대량 쿼리의 응답 속도를 개선해야합니다. 회사는 데이터베이스에 요청을 오프로드하고 전반적인 응답 시간을 개선하는 데 사용해야합니까?,B,A,Amazon Dynamodb Accelerator (DAX),아마존 elasticache,탄성로드 밸런싱,AWS 글로벌 가속기,,,,,
examtopics,CLF-01,686,사용자가 온 프레미스 네트워크를 VPC에 연결할 수있는 AWS 서비스 또는 기능은 무엇입니까?(2 개 선택.),AC,AD,AWS VPN,탄성로드 밸런싱,AWS Direct Connect,VPC 피어링,아마존 클라우드 프론트,,,,
examtopics,CLF-01,687,AWS가 잘 구축 된 프레임 워크의 어떤 기둥은 수요가 변경됨에 따라 효율성을 유지하기 위해 필요에 따라 자원을 적시에 조정하고 규모로 제공하도록 지정합니까?,D,D,비용 최적화,보안,운영 효율성,성능 효율성,,,,,
examtopics,CLF-01,688,IT 부서는 워크로드를 실행하는 데 필요한 것보다 더 많은 서버를 제공합니다. 클라우드 아키텍처 설계 원칙은이 접근법 변경을 지원합니까?,B,B,운송 및 휴식 중에 데이터를 보호하십시오.,추측 능력을 중지하십시오.,게임 일을 통해 개선하십시오.,주석 문서화.,,,,,
examtopics,CLF-01,689,Solutions Architect는 AWS에서 작업량을 실행하기위한 비용 견적을 만들어야합니다.그런 다음 관리 검토를 위해 비용 추정치를 내보내야합니다. 이러한 작업을 수행하기 위해 AWS 서비스 또는 기능을 사용해야합니까?,C,C,비용 탐색기,아마존 Quicksight,AWS 가격 계산기,AWS 예산,,,,,
examtopics,CLF-01,690,회사는 대규모 모 놀리 식 애플리케이션을 더 작은 마이크로 서비스 구성 요소로 분리하기 위해 어떤 AWS 서비스를 사용해야합니까?,C,C,AWS Direct Connect,Amazon Lightsail,Amazon Simple Queue Service (Amazon Sqs),아마존 클라우드 워치,,,,,
examtopics,CLF-01,691,회사는 새로운 응용 프로그램에 필요한 AWS 리소스를 정의했습니다.회사는 AWS에서 신청서를 운영하는 비용을 추정해야합니다. 회사는이 요구 사항을 충족시키기 위해 무엇을해야합니까?,B,B,AWS 주문형 가격을 활용하십시오.,AWS 가격 계산기를 사용하여 대략적인 달러 금액을 생성하십시오.,Amazon Quicksight를 사용하여 현재 온 프레미스 지출을 분석하십시오.,실시간 가격 분석에 Amazon Appstream 2.0을 사용하십시오.,,,,,
examtopics,CLF-01,692,회사에는 전 세계적으로 분산 된 사용자 기반이 있습니다.이 회사는 최종 사용자에게 응용 프로그램이 고도로 이용 가능하고 대기 시간이 낮아야합니다. AWS 아키텍처 접근 방식은 이러한 요구 사항을 가장 효과적으로 지원할 것입니까?,B,B,"단일 지역, 멀티 아즈 아키텍처","다중 지역, 활성 활성 아키텍처","다중 지역, 능동적 인 패스 아키텍처","단일 지역, 단일 AZ 아키텍처",,,,,
examtopics,CLF-01,693,AWS 기본 지원 계획이있는 사용자에게 기술 지원을위한 AWS 서비스 또는 기능은 무엇입니까?,DA,A,AWS 선임 지원 엔지니어,AWS 기술 계정 관리자 (TAM),AWS 신뢰할 수있는 고문,AWS 토론 포럼,,,,,
examtopics,CLF-01,694,회사는 온 프레미스 데이터를 AWS 클라우드로 마이그레이션해야합니다.회사는 탄력적이고 최적화 된 연결이 필요합니다. 어떤 AWS 서비스가 이러한 요구 사항을 충족합니까?,B,B,아마존 S3 빙하,AWS 스토리지 게이트웨이,AWS 백업,아마존 탄성 파일 시스템 (Amazon EFS),,,,,
examtopics,CLF-01,695,Amazon EC2 인스턴스가 종료되면 AWS 서비스는 API 호출을 한 사용자를 식별 할 수 있습니까?,B,B,아마존 클라우드 워치,AWS CloudTrail,AWS X-ray,AWS Identity and Access Management (IAM),,,,,
